pruid,prename,prfname,week_end,product_name,numtotal_atleast1dose,numtotal_partially,numtotal_fully,prop_atleast1dose,prop_partially,prop_fully,,numweekdelta_atleast1dose,numweekdelta_fully,propweekdelta_partially,propweekdelta_fully
60,Yukon,Yukon,2021-04-03,Moderna,23414,11278,12136,55.68,26.82,28.86,,,,,
60,Yukon,Yukon,2021-04-03,Not reported,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-04-03,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-04-03,Unknown,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-03,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-03,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-03,Moderna,24097,9628,14469,53.36,21.32,32.04,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-03,Not reported,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-03,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-03,Unknown,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-03,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-03,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-03,Moderna,13415,5079,8336,34.09,12.91,21.18,,,,,
62,Nunavut,Nunavut,2021-04-03,Not reported,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-03,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-03,Unknown,0,0,0,0.00,0.00,0.00,,,,,
1,Canada,Canada,2021-04-10,AstraZeneca,177620,177535,85,0.47,0.47,0.00,,,,,
1,Canada,Canada,2021-04-10,COVISHIELD,373614,373576,38,0.98,0.98,0.00,,,,,
1,Canada,Canada,2021-04-10,Moderna,878213,679230,198983,2.31,1.79,0.52,,,,,
1,Canada,Canada,2021-04-10,Not reported,1874096,1858279,15817,4.93,4.89,0.04,,,,,
1,Canada,Canada,2021-04-10,Pfizer-BioNTech,4035667,3431608,604059,10.62,9.03,1.59,,,,,
1,Canada,Canada,2021-04-10,Unknown,487,470,17,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-10,AstraZeneca,2806,2806,0,0.54,0.54,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-10,COVISHIELD,4768,4768,0,0.91,0.91,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-10,Moderna,17162,14336,2826,3.29,2.75,0.54,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-10,Not reported,0,0,0,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-10,Pfizer-BioNTech,75858,69010,6848,14.53,13.22,1.31,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-10,Unknown,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-10,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-10,COVISHIELD,1764,1764,0,1.11,1.11,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-10,Moderna,4896,3091,1805,3.07,1.94,1.13,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-10,Not reported,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-10,Pfizer-BioNTech,19645,12694,6951,12.31,7.95,4.35,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-10,Unknown,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-10,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-10,COVISHIELD,12926,12926,0,1.32,1.32,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-10,Moderna,19592,13928,5664,2.00,1.42,0.58,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-10,Not reported,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-10,Pfizer-BioNTech,84015,58576,25439,8.58,5.98,2.60,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-10,Unknown,285,269,16,0.03,0.03,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-10,AstraZeneca,2774,2774,0,0.35,0.35,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-10,COVISHIELD,8116,8116,0,1.04,1.04,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-10,Moderna,20204,17855,2349,2.59,2.28,0.30,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-10,Not reported,0,0,0,0.00,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-10,Pfizer-BioNTech,104514,91086,13428,13.37,11.66,1.72,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-10,Unknown,191,191,0,0.02,0.02,0.00,,,,,
24,Quebec,Québec,2021-04-10,AstraZeneca,,,,,,,,,,,
24,Quebec,Québec,2021-04-10,COVISHIELD,,,,,,,,,,,
24,Quebec,Québec,2021-04-10,Moderna,,,,,,,,,,,
24,Quebec,Québec,2021-04-10,Not reported,1873379,1857562,15817,21.85,21.66,0.18,,,,,
24,Quebec,Québec,2021-04-10,Pfizer-BioNTech,,,,,,,,,,,
24,Quebec,Québec,2021-04-10,Unknown,,,,,,,,,,,
35,Ontario,Ontario,2021-04-10,AstraZeneca,109204,109204,0,0.74,0.74,0.00,,,,,
35,Ontario,Ontario,2021-04-10,COVISHIELD,199952,199914,38,1.36,1.36,0.00,,,,,
35,Ontario,Ontario,2021-04-10,Moderna,372585,294013,78572,2.53,2.00,0.53,,,,,
35,Ontario,Ontario,2021-04-10,Not reported,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-04-10,Pfizer-BioNTech,2126581,1872225,254356,14.43,12.71,1.73,,,,,
35,Ontario,Ontario,2021-04-10,Unknown,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-04-10,AstraZeneca,1959,1959,0,0.14,0.14,0.00,,,,,
46,Manitoba,Manitoba,2021-04-10,COVISHIELD,17301,17301,0,1.25,1.25,0.00,,,,,
46,Manitoba,Manitoba,2021-04-10,Moderna,41130,29182,11948,2.98,2.12,0.87,,,,,
46,Manitoba,Manitoba,2021-04-10,Not reported,717,717,0,0.05,0.05,0.00,,,,,
46,Manitoba,Manitoba,2021-04-10,Pfizer-BioNTech,154815,98248,56567,11.22,7.12,4.10,,,,,
46,Manitoba,Manitoba,2021-04-10,Unknown,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-04-10,AstraZeneca,20355,20355,0,1.73,1.73,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-04-10,COVISHIELD,16703,16703,0,1.42,1.42,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-04-10,Moderna,52292,42074,10218,4.44,3.57,0.87,,,,,
47,Saskatchewan,Saskatchewan,2021-04-10,Not reported,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-04-10,Pfizer-BioNTech,160189,128915,31274,13.59,10.94,2.65,,,,,
47,Saskatchewan,Saskatchewan,2021-04-10,Unknown,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-04-10,AstraZeneca,7576,7491,85,0.17,0.17,0.00,,,,,
48,Alberta,Alberta,2021-04-10,COVISHIELD,57943,57943,0,1.31,1.31,0.00,,,,,
48,Alberta,Alberta,2021-04-10,Moderna,110934,85384,25550,2.51,1.93,0.58,,,,,
48,Alberta,Alberta,2021-04-10,Not reported,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-04-10,Pfizer-BioNTech,551838,413117,138721,12.48,9.34,3.14,,,,,
48,Alberta,Alberta,2021-04-10,Unknown,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-04-10,AstraZeneca,32946,32946,0,0.64,0.64,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-04-10,COVISHIELD,54141,54141,0,1.05,1.05,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-04-10,Moderna,177076,159733,17343,3.44,3.10,0.34,,,,,
59,British Columbia,Colombie-Britannique,2021-04-10,Not reported,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-04-10,Pfizer-BioNTech,758212,687737,70475,14.73,13.36,1.37,,,,,
59,British Columbia,Colombie-Britannique,2021-04-10,Unknown,11,10,1,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-04-10,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-04-10,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-04-10,Moderna,23872,7096,16776,56.77,16.87,39.89,,,,,
60,Yukon,Yukon,2021-04-10,Not reported,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-04-10,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-04-10,Unknown,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-10,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-10,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-10,Moderna,24740,8271,16469,54.78,18.31,36.47,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-10,Not reported,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-10,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-10,Unknown,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-10,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-10,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-10,Moderna,13730,4267,9463,34.89,10.84,24.05,,,,,
62,Nunavut,Nunavut,2021-04-10,Not reported,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-10,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-10,Unknown,0,0,0,0.00,0.00,0.00,,,,,
1,Canada,Canada,2021-04-17,AstraZeneca,420918,419041,1877,1.11,1.10,0.00,,,,,
1,Canada,Canada,2021-04-17,COVISHIELD,378149,378068,81,0.99,0.99,0.00,,,,,
1,Canada,Canada,2021-04-17,Moderna,1209854,992218,217636,3.18,2.61,0.57,,,,,
1,Canada,Canada,2021-04-17,Not reported,2326818,2296585,30233,6.12,6.04,0.08,,,,,
1,Canada,Canada,2021-04-17,Pfizer-BioNTech,4858839,4178574,680265,12.78,10.99,1.79,,,,,
1,Canada,Canada,2021-04-17,Unknown,726,721,5,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-17,AstraZeneca,8570,8570,0,1.64,1.64,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-17,COVISHIELD,4978,4978,0,0.95,0.95,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-17,Moderna,20862,18048,2814,4.00,3.46,0.54,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-17,Not reported,0,0,0,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-17,Pfizer-BioNTech,88398,81538,6860,16.93,15.62,1.31,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-17,Unknown,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-17,AstraZeneca,1931,1931,0,1.21,1.21,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-17,COVISHIELD,1871,1871,0,1.17,1.17,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-17,Moderna,4957,3153,1804,3.11,1.98,1.13,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-17,Not reported,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-17,Pfizer-BioNTech,24609,16846,7763,15.42,10.55,4.86,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-17,Unknown,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-17,AstraZeneca,6450,6450,0,0.66,0.66,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-17,COVISHIELD,12938,12938,0,1.32,1.32,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-17,Moderna,29169,22315,6854,2.98,2.28,0.70,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-17,Not reported,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-17,Pfizer-BioNTech,124975,99351,25624,12.76,10.14,2.62,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-17,Unknown,354,350,4,0.04,0.04,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-17,AstraZeneca,22017,22017,0,2.82,2.82,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-17,COVISHIELD,9672,9672,0,1.24,1.24,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-17,Moderna,30402,28006,2396,3.89,3.58,0.31,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-17,Not reported,0,0,0,0.00,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-17,Pfizer-BioNTech,120216,103765,16451,15.38,13.28,2.11,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-17,Unknown,362,362,0,0.05,0.05,0.00,,,,,
24,Quebec,Québec,2021-04-17,AstraZeneca,,,,,,,,,,,
24,Quebec,Québec,2021-04-17,COVISHIELD,,,,,,,,,,,
24,Quebec,Québec,2021-04-17,Moderna,,,,,,,,,,,
24,Quebec,Québec,2021-04-17,Not reported,2325260,2295027,30233,27.12,26.77,0.35,,,,,
24,Quebec,Québec,2021-04-17,Pfizer-BioNTech,,,,,,,,,,,
24,Quebec,Québec,2021-04-17,Unknown,,,,,,,,,,,
35,Ontario,Ontario,2021-04-17,AstraZeneca,214360,213914,446,1.45,1.45,0.00,,,,,
35,Ontario,Ontario,2021-04-17,COVISHIELD,201186,201105,81,1.37,1.36,0.00,,,,,
35,Ontario,Ontario,2021-04-17,Moderna,537729,453731,83998,3.65,3.08,0.57,,,,,
35,Ontario,Ontario,2021-04-17,Not reported,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-04-17,Pfizer-BioNTech,2540591,2279330,261261,17.24,15.47,1.77,,,,,
35,Ontario,Ontario,2021-04-17,Unknown,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-04-17,AstraZeneca,8738,8738,0,0.63,0.63,0.00,,,,,
46,Manitoba,Manitoba,2021-04-17,COVISHIELD,17341,17341,0,1.26,1.26,0.00,,,,,
46,Manitoba,Manitoba,2021-04-17,Moderna,49124,36670,12454,3.56,2.66,0.90,,,,,
46,Manitoba,Manitoba,2021-04-17,Not reported,1558,1558,0,0.11,0.11,0.00,,,,,
46,Manitoba,Manitoba,2021-04-17,Pfizer-BioNTech,190939,133626,57313,13.84,9.69,4.16,,,,,
46,Manitoba,Manitoba,2021-04-17,Unknown,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-04-17,AstraZeneca,37726,37726,0,3.20,3.20,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-04-17,COVISHIELD,16744,16744,0,1.42,1.42,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-04-17,Moderna,58715,48357,10358,4.98,4.10,0.88,,,,,
47,Saskatchewan,Saskatchewan,2021-04-17,Not reported,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-04-17,Pfizer-BioNTech,196184,163664,32520,16.64,13.89,2.76,,,,,
47,Saskatchewan,Saskatchewan,2021-04-17,Unknown,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-04-17,AstraZeneca,42580,41151,1429,0.96,0.93,0.03,,,,,
48,Alberta,Alberta,2021-04-17,COVISHIELD,57984,57984,0,1.31,1.31,0.00,,,,,
48,Alberta,Alberta,2021-04-17,Moderna,164123,134998,29125,3.71,3.05,0.66,,,,,
48,Alberta,Alberta,2021-04-17,Not reported,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-04-17,Pfizer-BioNTech,668192,466421,201771,15.11,10.55,4.56,,,,,
48,Alberta,Alberta,2021-04-17,Unknown,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-04-17,AstraZeneca,78546,78544,2,1.53,1.53,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-04-17,COVISHIELD,55435,55435,0,1.08,1.08,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-04-17,Moderna,250835,233302,17533,4.87,4.53,0.34,,,,,
59,British Columbia,Colombie-Britannique,2021-04-17,Not reported,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-04-17,Pfizer-BioNTech,904735,834033,70702,17.58,16.20,1.37,,,,,
59,British Columbia,Colombie-Britannique,2021-04-17,Unknown,10,9,1,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-04-17,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-04-17,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-04-17,Moderna,24317,4218,20099,57.83,10.03,47.80,,,,,
60,Yukon,Yukon,2021-04-17,Not reported,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-04-17,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
60,Yukon,Yukon,2021-04-17,Unknown,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-17,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-17,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-17,Moderna,25369,6100,19269,56.17,13.51,42.67,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-17,Not reported,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-17,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-17,Unknown,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-17,AstraZeneca,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-17,COVISHIELD,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-17,Moderna,14252,3320,10932,36.22,8.44,27.78,,,,,
62,Nunavut,Nunavut,2021-04-17,Not reported,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-17,Pfizer-BioNTech,0,0,0,0.00,0.00,0.00,,,,,
62,Nunavut,Nunavut,2021-04-17,Unknown,0,0,0,0.00,0.00,0.00,,,,,
1,Canada,Canada,2021-04-24,AstraZeneca,855128,851677,3451,2.25,2.24,0.01,,,,,
1,Canada,Canada,2021-04-24,COVISHIELD,380721,380554,167,1.00,1.00,0.00,,,,,
1,Canada,Canada,2021-04-24,Moderna,1526252,1294415,231837,4.02,3.41,0.61,,,,,
1,Canada,Canada,2021-04-24,Not reported,2779585,2727855,51730,7.31,7.18,0.14,,,,,
1,Canada,Canada,2021-04-24,Pfizer-BioNTech,5590643,4857385,733258,14.71,12.78,1.93,,,,,
1,Canada,Canada,2021-04-24,Unknown,483,477,6,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-24,AstraZeneca,13381,13379,2,2.56,2.56,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-24,COVISHIELD,4993,4992,1,0.96,0.96,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-24,Moderna,25607,22801,2806,4.90,4.37,0.54,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-24,Not reported,0,0,0,0.00,0.00,0.00,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-24,Pfizer-BioNTech,103442,96555,6887,19.81,18.49,1.32,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-24,Unknown,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-24,AstraZeneca,2741,2741,0,1.72,1.72,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-24,COVISHIELD,1887,1887,0,1.18,1.18,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-24,Moderna,7183,5088,2095,4.50,3.19,1.31,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-24,Not reported,0,0,0,0.00,0.00,0.00,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-24,Pfizer-BioNTech,27719,19535,8184,17.37,12.24,5.13,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-24,Unknown,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-24,AstraZeneca,20346,20346,0,2.08,2.08,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-24,COVISHIELD,12953,12953,0,1.32,1.32,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-24,Moderna,43550,34683,8867,4.45,3.54,0.91,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-24,Not reported,0,0,0,0.00,0.00,0.00,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-24,Pfizer-BioNTech,161712,135769,25943,16.51,13.86,2.65,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-04-24,Unknown,5,0,5,0.00,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-24,AstraZeneca,28712,28707,5,3.67,3.67,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-24,COVISHIELD,10200,10200,0,1.31,1.31,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-24,Moderna,43593,40640,2953,5.58,5.20,0.38,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-24,Not reported,0,0,0,0.00,0.00,0.00,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-24,Pfizer-BioNTech,136283,115072,21211,17.44,14.72,2.71,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-04-24,Unknown,469,469,0,0.06,0.06,0.00,,,,,
24,Quebec,Québec,2021-04-24,AstraZeneca,,,,,,,,,,,
24,Quebec,Québec,2021-04-24,COVISHIELD,,,,,,,,,,,
24,Quebec,Québec,2021-04-24,Moderna,,,,,,,,,,,
24,Quebec,Québec,2021-04-24,Not reported,2773207,2721477,51730,32.34,31.74,0.60,,,,,
24,Quebec,Québec,2021-04-24,Pfizer-BioNTech,,,,,,,,,,,
24,Quebec,Québec,2021-04-24,Unknown,,,,,,,,,,,
35,Ontario,Ontario,2021-04-24,AstraZeneca,440226,438931,1295,2.99,2.98,0.01,,,,,
35,Ontario,Ontario,2021-04-24,COVISHIELD,202033,201873,160,1.37,1.37,0.00,,,,,
35,Ontario,Ontario,2021-04-24,Moderna,694643,606834,87809,4.71,4.12,0.60,,,,,
35,Ontario,Ontario,2021-04-24,Not reported,0,0,0,0.00,0.00,0.00,,,,,
35,Ontario,Ontario,2021-04-24,Pfizer-BioNTech,2931910,2660837,271073,19.90,18.06,1.84,,,,,
35,Ontario,Ontario,2021-04-24,Unknown,0,0,0,0.00,0.00,0.00,,,,,
46,Manitoba,Manitoba,2021-04-24,AstraZeneca,28648,28648,0,2.08,2.08,0.00,,,,,
46,Manitoba,Manitoba,2021-04-24,COVISHIELD,17439,17439,0,1.26,1.26,0.00,,,,,
46,Manitoba,Manitoba,2021-04-24,Moderna,70889,57397,13492,5.14,4.16,0.98,,,,,
46,Manitoba,Manitoba,2021-04-24,Not reported,6378,6378,0,0.46,0.46,0.00,,,,,
46,Manitoba,Manitoba,2021-04-24,Pfizer-BioNTech,226180,168257,57923,16.40,12.20,4.20,,,,,
46,Manitoba,Manitoba,2021-04-24,Unknown,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-04-24,AstraZeneca,49284,49284,0,4.18,4.18,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-04-24,COVISHIELD,16674,16674,0,1.41,1.41,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-04-24,Moderna,78483,67906,10577,6.66,5.76,0.90,,,,,
47,Saskatchewan,Saskatchewan,2021-04-24,Not reported,0,0,0,0.00,0.00,0.00,,,,,
47,Saskatchewan,Saskatchewan,2021-04-24,Pfizer-BioNTech,215561,182587,32974,18.29,15.49,2.80,,,,,
47,Saskatchewan,Saskatchewan,2021-04-24,Unknown,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-04-24,AstraZeneca,128198,126061,2137,2.90,2.85,0.05,,,,,
48,Alberta,Alberta,2021-04-24,COVISHIELD,58273,58272,1,1.32,1.32,0.00,,,,,
48,Alberta,Alberta,2021-04-24,Moderna,205246,174479,30767,4.64,3.95,0.70,,,,,
48,Alberta,Alberta,2021-04-24,Not reported,0,0,0,0.00,0.00,0.00,,,,,
48,Alberta,Alberta,2021-04-24,Pfizer-BioNTech,735653,497918,237735,16.64,11.26,5.38,,,,,
48,Alberta,Alberta,2021-04-24,Unknown,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-04-24,AstraZeneca,143592,143580,12,2.79,2.79,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-04-24,COVISHIELD,56269,56264,5,1.09,1.09,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-04-24,Moderna,291232,273409,17823,5.66,5.31,0.35,,,,,
59,British Columbia,Colombie-Britannique,2021-04-24,Not reported,0,0,0,0.00,0.00,0.00,,,,,
59,British Columbia,Colombie-Britannique,2021-04-24,Pfizer-BioNTech,1052183,980855,71328,20.44,19.05,1.39,,,,,
59,British Columbia,Colombie-Britannique,2021-04-24,Unknown,9,8,1,0.00,0.00,0.00,,,,,
